611,98,2011,73,מפעלי מים,21,סיוע לתאגידי מים ולביוב,02,מענקים להקמת תאגידי מים וביוב בהתאם להחלטת ממשלה מיום 12 באוגוסט 2007,שנוי פנימי,-3000
611,98,2011,73,מפעלי מים,22,מפעלי ביוב,01,פיתוח תשתיות ביוב,שנוי פנימי,0
611,98,2011,73,מפעלי מים,22,מפעלי ביוב,03,תוכניות סיוע מיוחדות,שנוי פנימי,0
611,99,2011,83,הוצאות פיתוח אחרות,04,השקעות שונות,01,השקעות שונות,"רשות המים- מלת""ב",-250
611,100,2011,41,רשות ממשלתית למים ולביוב,01,רשות המים,01,הוצאות שכר,שינוי פנימי,1068
611,100,2011,41,רשות ממשלתית למים ולביוב,01,רשות המים,02,אמרכלות,שינוי פנימי,250
611,100,2011,41,רשות ממשלתית למים ולביוב,01,רשות המים,03,פעולות במשק המים,שינוי פנימי,13379
613,81,2011,13,הוצאות שונות,01,הוצאות שונות,05,הוצאות שונות,לשיכון - מיגון עוטף עזה - 50 מלשח,-19000
613,81,2011,13,הוצאות שונות,01,הוצאות שונות,25,מימון הסכמים קודמים,לשיכון - מיגון עוטף עזה - 50 מלשח,-51000
613,87,2011,70,שיכון,67,פעולות פיתוח,03,תשתיות לבניה חדשה במגזרי המיעוטים,תוכנית המיעוטים,17000
613,87,2011,70,שיכון,69,פעולות שוטפות,01,רכישת דירות נכסי רכישה,תוכנית המיעוטים,-3000
613,87,2011,70,שיכון,69,פעולות שוטפות,06,פינויים ופדיון זכויות,תוכנית המיעוטים,5000
613,87,2011,70,שיכון,69,פעולות שוטפות,08,"חידוש, אחזקה, והרחבת דירות בניהול חברות משכנות ומאכלסות",תוכנית המיעוטים,0
613,87,2011,70,שיכון,69,פעולות שוטפות,09,בנייה כפרית,תוכנית המיעוטים,0
613,87,2011,70,שיכון,69,פעולות שוטפות,10,פיתוח מערכות מידע,תוכנית המיעוטים,0
613,87,2011,70,שיכון,69,פעולות שוטפות,11,פעולות שונות,תוכנית המיעוטים,45825
613,87,2011,70,שיכון,69,פעולות שוטפות,23,סבסוד תשתיות באזורי עדיפות לאומית,תוכנית המיעוטים,8975
613,87,2011,70,שיכון,69,פעולות שוטפות,28,הסכם שיקמונה,תוכנית המיעוטים,0
613,87,2011,70,שיכון,69,פעולות שוטפות,29,"תוכנית לחיזוק הצפון עפ""י החלטת ממשלה מס' 561",תוכנית המיעוטים,-3800
613,87,2011,70,שיכון,69,פעולות שוטפות,33,"""ריכוז מאמץ"" - שיקום מרקם קיים בפריפריה",תוכנית המיעוטים,0
613,87,2011,70,שיכון,70,פרויקטים מיוחדים,02,מודיעין,תוכנית המיעוטים,0
616,135,2011,33,משרד החקלאות,21,תחום פעולה כללי,01,מטה המשרד,הקצאת בני מיעוטים,120
616,135,2011,33,משרד החקלאות,22,פעולות לחקלאים,02,שירותים וטרינרים,הקצאת בני מיעוטים,120
616,135,2011,33,משרד החקלאות,22,פעולות לחקלאים,06,מחוזות,הקצאת בני מיעוטים,137
616,135,2011,33,משרד החקלאות,22,פעולות לחקלאים,08,"יחידת הפיקוח על הצומח והחי (פיצו""ח)",הקצאת בני מיעוטים,276
616,135,2011,33,משרד החקלאות,24,מינהל המחקר החקלאי,01,הנהלה ומינהל,הקצאת בני מיעוטים,124
616,135,2011,33,משרד החקלאות,34,תוכניות רב שנתיות,10,עתודה לפעילות רב שנתית,הקצאת בני מיעוטים,-777
618,117,2011,13,הוצאות שונות,01,הוצאות שונות,05,הוצאות שונות,העברה ל-16,-15000
618,117,2011,13,הוצאות שונות,01,הוצאות שונות,30,רזרבה לפעולות מיוחדות,העברה ל-16,-5000
618,118,2011,60,חינוך,02,תכנית פיתוח חינוך,10,בניית כיתות לימוד,"מיגון גנ""י בעוטף עזה",-25000
618,119,2011,16,הוצאות חירום אזרחיות,10,מרכיבי ביטחון,08,מיגון יישובי סובב עזה,תגבור תקציב פיקוד העורף,45000
625,206,2011,32,תמיכות שונות,02,תמיכות בייצור חקלאי,04,תמיכות שוק מקומי,תוספת לפיצויי השמדות ותמיכות שונות,873
625,206,2011,32,תמיכות שונות,02,תמיכות בייצור חקלאי,08,תמיכה בביטוח פגעי טבע,תוספת לפיצויי השמדות ותמיכות שונות,-8965
625,206,2011,32,תמיכות שונות,02,תמיכות בייצור חקלאי,09,תמיכות שונות בחקלאות,תוספת לפיצויי השמדות ותמיכות שונות,8092
625,206,2011,32,תמיכות שונות,06,תמיכות במחירי המים,07,תמיכות בחקלאות,תוספת לפיצויי השמדות ותמיכות שונות,-9128
625,206,2011,32,תמיכות שונות,06,תמיכות במחירי המים,08,תמיכה בחקלאים בגין,תוספת לפיצויי השמדות ותמיכות שונות,9128
630,132,2011,13,הוצאות שונות,01,הוצאות שונות,05,הוצאות שונות,לנגב גליל - עלה נגב 1.75,-1750
630,133,2011,04,משרד ראש הממשלה,08,שירותי דת,01,מועצות דתיות,עלי נגב,-2000
630,133,2011,04,משרד ראש הממשלה,08,שירותי דת,02,שירותי דת,עלי נגב,2000
630,133,2011,04,משרד ראש הממשלה,21,המשרד לפיתוח הנגב והגליל,03,קידום הנגב והגליל,עלי נגב,1750
636,192,2011,26,המשרד להגנת הסביבה,03,פעילות יחידות המשרד,41,פרוייקטים סביבתיים,העברה לרשות הטבע והגנים,-18374
636,193,2011,54,רשויות פיקוח,03,רשות הטבע והגנים,01,תקציב רגיל,רשות הטבע והגנים,15104
636,193,2011,54,רשויות פיקוח,03,רשות הטבע והגנים,02,תקציב פיתוח,רשות הטבע והגנים,3270
638,120,2011,08,משרד המשפטים,01,ניהול ומטה,01,הנהלת המשרד,"פניית בני מיעוטים - בימ""ש, משפטים והוצלפ",390
638,120,2011,08,משרד המשפטים,01,ניהול ומטה,03,אמרכלות,"פניית בני מיעוטים - בימ""ש, משפטים והוצלפ",60
638,120,2011,08,משרד המשפטים,10,רזרבה כוללת,01,רזרבה כוללת,"פניית בני מיעוטים - בימ""ש, משפטים והוצלפ",-1326
638,120,2011,08,משרד המשפטים,20,בתי משפט,01,הנהלת בתי משפט,"פניית בני מיעוטים - בימ""ש, משפטים והוצלפ",716
638,120,2011,08,משרד המשפטים,20,בתי משפט,09,הוצאות כלליות,"פניית בני מיעוטים - בימ""ש, משפטים והוצלפ",-216
638,120,2011,08,משרד המשפטים,21,מערכת הוצאה לפועל והמרכז לגביית קנסות,01,שכר,"פניית בני מיעוטים - בימ""ש, משפטים והוצלפ",376
642,170,2011,13,הוצאות שונות,01,הוצאות שונות,05,הוצאות שונות,לתיירות 52.8,-52800
642,171,2011,37,משרד התיירות,01,מינהל ושירותים כלליים,01,תשומות כח אדם,תגבור תקציב משרד התיירות,50
642,171,2011,37,משרד התיירות,01,מינהל ושירותים כלליים,03,מידע ובקרה,תגבור תקציב משרד התיירות,2800
642,171,2011,37,משרד התיירות,02,הכשרת כח אדם ושירותי תיירות בישראל,08,"תקינה, תפעול ואיכות השירות",תגבור תקציב משרד התיירות,8000
642,171,2011,37,משרד התיירות,02,הכשרת כח אדם ושירותי תיירות בישראל,12,המרכז לפיתוח המקומות הקדושים,תגבור תקציב משרד התיירות,1850
642,171,2011,37,משרד התיירות,03,המינהל לשיווק התיירות לישראל,04,שיווק תיירות בישראל,תגבור תקציב משרד התיירות,-350
642,171,2011,37,משרד התיירות,03,המינהל לשיווק התיירות לישראל,05,"הוצאות כלליות, שכר ומנהלה",תגבור תקציב משרד התיירות,1700
642,171,2011,37,משרד התיירות,03,המינהל לשיווק התיירות לישראל,16,"פעולות שיווק תיירות המתבצעות בחו""ל",תגבור תקציב משרד התיירות,38150
642,171,2011,37,משרד התיירות,04,פעולות תכנון וכלכלה,07,חונכות עסקית,תגבור תקציב משרד התיירות,600
647,167,2011,04,משרד ראש הממשלה,21,המשרד לפיתוח הנגב והגליל,03,קידום הנגב והגליל,חיזוק בתי דיור ציבורי,-10000
647,168,2011,70,שיכון,67,פעולות פיתוח,01,תכנון ופיקוח,חיזוק מבנים רעידות אדמה,-1000
647,168,2011,70,שיכון,67,פעולות פיתוח,13,תקן מוסדות ציבור עבור בנייה משנת 1995 ואילך,חיזוק מבנים רעידות אדמה,0
647,168,2011,70,שיכון,67,פעולות פיתוח,21,פינוי בינוי והתחדשות עירונית,חיזוק מבנים רעידות אדמה,1000
647,168,2011,70,שיכון,69,פעולות שוטפות,05,השתתפות במימון הקמת מוסדות ציבור ומבני דת,חיזוק מבנים רעידות אדמה,0
647,168,2011,70,שיכון,69,פעולות שוטפות,08,"חידוש, אחזקה, והרחבת דירות בניהול חברות משכנות ומאכלסות",חיזוק מבנים רעידות אדמה,10000
647,168,2011,70,שיכון,69,פעולות שוטפות,09,בנייה כפרית,חיזוק מבנים רעידות אדמה,0
647,168,2011,70,שיכון,69,פעולות שוטפות,11,פעולות שונות,חיזוק מבנים רעידות אדמה,0
647,168,2011,70,שיכון,69,פעולות שוטפות,14,אבטחה,חיזוק מבנים רעידות אדמה,0
647,168,2011,70,שיכון,69,פעולות שוטפות,30,האפוטרופוס הכללי,חיזוק מבנים רעידות אדמה,0
647,168,2011,70,שיכון,70,פרויקטים מיוחדים,11,חריש,חיזוק מבנים רעידות אדמה,0
647,168,2011,70,שיכון,71,התנתקות,05,מזרח לכיש,חיזוק מבנים רעידות אדמה,0
650,185,2011,78,פיתוח תיירות,01,פיתוח תשתית,07,פיתוח תשתית ציבורית מעורבת,תקצוב אכסניות נוער,-5800
650,186,2011,20,משרד החינוך,30,הסעות הצטיידות ופיתוח,11,"מענקים לפיתוח מבני תרבות ספורט מתנ""סים ונוער","העברה 5.8 לאנ""א",5800
654,664,2011,42,מענקי בינוי ושיכון,13,עמלות ניהול הסיוע,01,עמלות ניהול תיקי שכר דירה,שיקום בתי קשישים בהתיישבות,-1300
654,665,2011,70,שיכון,67,פעולות פיתוח,01,תכנון ופיקוח,משרד השיכון,0
654,665,2011,70,שיכון,67,פעולות פיתוח,03,תשתיות לבניה חדשה במגזרי המיעוטים,משרד השיכון,0
654,665,2011,70,שיכון,69,פעולות שוטפות,05,השתתפות במימון הקמת מוסדות ציבור ומבני דת,משרד השיכון,0
654,665,2011,70,שיכון,69,פעולות שוטפות,09,בנייה כפרית,משרד השיכון,1300
654,665,2011,70,שיכון,69,פעולות שוטפות,11,פעולות שונות,משרד השיכון,-15810
654,665,2011,70,שיכון,69,פעולות שוטפות,27,הסכם עמידר,משרד השיכון,15810
654,665,2011,70,שיכון,70,פרויקטים מיוחדים,11,חריש,משרד השיכון,0
654,665,2011,70,שיכון,71,התנתקות,01,התנתקות- כללי,משרד השיכון,0
659,188,2011,23,משרד הרווחה,01,תחום פעולה כללי,19,אמרכלות,שינויים פנימיים במשרד הרווחה,0
659,188,2011,23,משרד הרווחה,01,תחום פעולה כללי,40,הדרכה והשתלמויות,שינויים פנימיים במשרד הרווחה,600
659,188,2011,23,משרד הרווחה,06,אגף השיקום,22,טיפול קהילתי וביתי,שינויים פנימיים במשרד הרווחה,365
659,188,2011,23,משרד הרווחה,06,אגף השיקום,23,קרן קצבת נכות,שינויים פנימיים במשרד הרווחה,4830
659,188,2011,23,משרד הרווחה,06,אגף השיקום,62,שיקום וטיפול בעוור,שינויים פנימיים במשרד הרווחה,300
659,188,2011,23,משרד הרווחה,08,אגף לטיפול באדם המפגר,55,טיפול קהילתי וביתי,שינויים פנימיים במשרד הרווחה,-15
659,188,2011,23,משרד הרווחה,08,אגף לטיפול באדם המפגר,59,אמרכלות תכנון ונהול,שינויים פנימיים במשרד הרווחה,-250
659,188,2011,23,משרד הרווחה,08,אגף לטיפול באדם המפגר,70,קרן קיצבת נכות,שינויים פנימיים במשרד הרווחה,6388
659,188,2011,23,משרד הרווחה,08,אגף לטיפול באדם המפגר,71,מעונות ממשלתיים,שינויים פנימיים במשרד הרווחה,1500
659,188,2011,23,משרד הרווחה,08,אגף לטיפול באדם המפגר,80,טיפול חוץ ביתי באוטיסטים,שינויים פנימיים במשרד הרווחה,1876
659,188,2011,23,משרד הרווחה,08,אגף לטיפול באדם המפגר,81,טיפול קהילתי באוטיסטים,שינויים פנימיים במשרד הרווחה,0
659,188,2011,23,משרד הרווחה,10,שירותים אישיים וחברתיים,13,כוח אדם ברשויות מקומיות,שינויים פנימיים במשרד הרווחה,0
659,188,2011,23,משרד הרווחה,10,שירותים אישיים וחברתיים,25,פרט ומשפחה - צרכים מיוחדים וחירום,שינויים פנימיים במשרד הרווחה,0
659,188,2011,23,משרד הרווחה,10,שירותים אישיים וחברתיים,26,פרט ומשפחה - טיפול ומניעה,שינויים פנימיים במשרד הרווחה,0
659,188,2011,23,משרד הרווחה,10,שירותים אישיים וחברתיים,40,השרות לילד ולנוער - תכנון וניהול,שינויים פנימיים במשרד הרווחה,-1700
659,188,2011,23,משרד הרווחה,10,שירותים אישיים וחברתיים,43,השירות לזקן טיפול קהילתי,שינויים פנימיים במשרד הרווחה,-400
659,188,2011,23,משרד הרווחה,10,שירותים אישיים וחברתיים,72,עבודה קהילתית,שינויים פנימיים במשרד הרווחה,0
659,188,2011,23,משרד הרווחה,10,שירותים אישיים וחברתיים,73,תוכנית לטיפול בעולים חדשים,שינויים פנימיים במשרד הרווחה,-100
659,188,2011,23,משרד הרווחה,11,נוער צעירים ושירותי תקון,23,שרות המבחן לנוער,שינויים פנימיים במשרד הרווחה,-300
659,188,2011,23,משרד הרווחה,11,נוער צעירים ושירותי תקון,25,השירות לטיפול בהתמכרויות,שינויים פנימיים במשרד הרווחה,0
659,188,2011,23,משרד הרווחה,11,נוער צעירים ושירותי תקון,66,רשות חסות הנוער - טיפול חוץ ביתי,שינויים פנימיים במשרד הרווחה,450
659,188,2011,23,משרד הרווחה,11,נוער צעירים ושירותי תקון,71,רשות חסות הנוער -,שינויים פנימיים במשרד הרווחה,-450
659,188,2011,23,משרד הרווחה,12,תמיכה בפיתוח,04,פיתוח שרותים למפגר,שינויים פנימיים במשרד הרווחה,-13094
660,134,2011,19,משרד המדע והטכנולוגיה ומשרד התרבות והספורט,01,מינהל ושירותים כלליים,01,שירותים מרכזיים,סטודנטים בני מיעוטים,200
660,134,2011,19,משרד המדע והטכנולוגיה ומשרד התרבות והספורט,07,רזרבה,01,רזרבה,סטודנטים בני מיעוטים,-200
664,199,2011,07,משרד לביטחון פנים,01,תחום פעולה כללי-,01,שיא כח אדם,שינויים פנימיים - סיכום תקציבי העברה52,592
664,199,2011,07,משרד לביטחון פנים,01,תחום פעולה כללי-,03,שירותים מרכזיים,שינויים פנימיים - סיכום תקציבי העברה52,2448
664,199,2011,07,משרד לביטחון פנים,01,תחום פעולה כללי-,04,אמרכלות,שינויים פנימיים - סיכום תקציבי העברה52,-60342
664,199,2011,07,משרד לביטחון פנים,01,תחום פעולה כללי-,06,רשות למלחמה בסמים ואלכוהול,שינויים פנימיים - סיכום תקציבי העברה52,329
664,199,2011,07,משרד לביטחון פנים,02,משטרת ישראל- קניות ושכר,22,אמרכלות משטרת ישראל,שינויים פנימיים - סיכום תקציבי העברה52,-13496
664,199,2011,07,משרד לביטחון פנים,10,שירות בתי הסוהר,01,כח אדם,שינויים פנימיים - סיכום תקציבי העברה52,9
664,199,2011,07,משרד לביטחון פנים,10,שירות בתי הסוהר,07,אמרכלות,שינויים פנימיים - סיכום תקציבי העברה52,-19637
664,199,2011,07,משרד לביטחון פנים,10,שירות בתי הסוהר,14,אמרכלות סוהרים,שינויים פנימיים - סיכום תקציבי העברה52,0
664,199,2011,07,משרד לביטחון פנים,15,גמלאות משטרה ושירות בתי הסוהר,02,גמלאות שירות בתי הסוהר,שינויים פנימיים - סיכום תקציבי העברה52,5737
664,199,2011,07,משרד לביטחון פנים,20,הרשות להגנה על עדים,02,שירותים מרכזיים,שינויים פנימיים - סיכום תקציבי העברה52,7420
664,201,2011,52,פיתוח המשרד לביטחון- פנים,01,תקציב פיתוח - משטרה,06,פרוייקטים במחשוב,שינויים פנימיים,27000
664,201,2011,52,פיתוח המשרד לביטחון- פנים,01,תקציב פיתוח - משטרה,17,הקמה ושיפוץ מבני משטרה,שינויים פנימיים,0
664,201,2011,52,פיתוח המשרד לביטחון- פנים,03,תקציב פיתוח בתי סוהר,21,קשר ומערכות מידע,שינויים פנימיים,12380
664,201,2011,52,פיתוח המשרד לביטחון- פנים,03,תקציב פיתוח בתי סוהר,22,בינוי ותשתיות,שינויים פנימיים,35760
664,201,2011,52,פיתוח המשרד לביטחון- פנים,10,תקציב פיתוח - משרד לביטחון פנים,02,פרויקטים במשרד לביטחון פנים,שינויים פנימיים,1800
669,103,2011,13,הוצאות שונות,01,הוצאות שונות,05,הוצאות שונות,"רוחביות מיג""ל -1 מלש""ח + 0.7 יד בן צבי",-1700
669,104,2011,19,משרד המדע והטכנולוגיה ומשרד התרבות והספורט,04,מינהל מדע,02,"מחקרים, פרוייקטים ותמיכות במדע","מיג""ל - 1 + יד בן צבי 0.7",1000
669,104,2011,19,משרד המדע והטכנולוגיה ומשרד התרבות והספורט,31,תרבות,03,"מינהל תרבות אומנות ומחקר, יוצרים ואומנים","מיג""ל - 1 + יד בן צבי 0.7",700
672,70,2011,07,משרד לביטחון פנים,01,תחום פעולה כללי-,01,שיא כח אדם,תקצוב מנהלת לכבאות,1530
672,70,2011,07,משרד לביטחון פנים,01,תחום פעולה כללי-,04,אמרכלות,תקצוב מנהלת לכבאות,-6960
672,70,2011,07,משרד לביטחון פנים,30,נציבות כבאות והצלה,01,תקציב נציבות כבאות והצלה,תקצוב מנהלת לכבאות,3610
672,70,2011,07,משרד לביטחון פנים,30,נציבות כבאות והצלה,02,תקציב מכללה לכבאות,תקצוב מנהלת לכבאות,1820
676,187,2011,20,משרד החינוך,21,יחידות מטה,13,רזרבה לפעולות שונות,פניית התנתקות,-6500
676,187,2011,20,משרד החינוך,23,מינהל מורים,08,השתלמות מורים וגננות,פניית התנתקות,100
676,187,2011,20,משרד החינוך,24,מינהל פדגוגי-כללי,08,שירות פסיכולוגי,פניית התנתקות,2475
676,187,2011,20,משרד החינוך,24,מינהל פדגוגי-כללי,14,חינוך לא פורמאלי,פניית התנתקות,4567
676,187,2011,20,משרד החינוך,25,חינוך קדם יסודי,11,גני טרום חובה,פניית התנתקות,200
676,187,2011,20,משרד החינוך,26,חינוך יסודי,11,שעות תקן-חינוך יסודי,פניית התנתקות,-2091
676,187,2011,20,משרד החינוך,26,חינוך יסודי,19,יישום חוק יום לימודים,פניית התנתקות,2634
676,187,2011,20,משרד החינוך,27,חינוך על יסודי,09,שכר לימוד על יסודי,פניית התנתקות,24
676,187,2011,20,משרד החינוך,27,חינוך על יסודי,12,קידום ועידוד החינוך העל,פניית התנתקות,-5715
676,187,2011,20,משרד החינוך,28,חינוך התישבותי,20,שכר לימוד על יסודי,פניית התנתקות,134
676,187,2011,20,משרד החינוך,29,חינוך עצמאי ומוכר,10,חינוך מוכר אחר,פניית התנתקות,219
676,187,2011,20,משרד החינוך,29,חינוך עצמאי ומוכר,15,מעיין החינוך התורני,פניית התנתקות,129
676,187,2011,20,משרד החינוך,30,הסעות הצטיידות ופיתוח,05,הסעת תלמידים,פניית התנתקות,3824
683,546,2011,06,משרד הפנים,01,הנהלת המשרד ואמרכלות,01,הנהלת המשרד,תקני עתידים,68
683,546,2011,06,משרד הפנים,01,הנהלת המשרד ואמרכלות,04,הדרכה רווחה ארגון ושיטות,תקני עתידים,-23
683,546,2011,06,משרד הפנים,01,הנהלת המשרד ואמרכלות,06,אמרכלות,תקני עתידים,-45
683,546,2011,06,משרד הפנים,02,פקוח ארצי על הבחירות,01,פקוח ארצי על הבחירות,תקני עתידים,-80
683,546,2011,06,משרד הפנים,03,שלטון מקומי,01,שירותים מרכזיים,תקני עתידים,80
683,556,2011,20,משרד החינוך,22,אמרכלות ועובדי משרד,01,עובדי משרד,"המרת עבץ לשכ""א",0
683,556,2011,20,משרד החינוך,28,חינוך התישבותי,01,עובדי האגף,"המרת עבץ לשכ""א",0
683,556,2011,20,משרד החינוך,33,טלויזיה חינוכית,01,כח אדם,"המרת עבץ לשכ""א",0
683,576,2011,04,משרד ראש הממשלה,06,מימון פעולות תוכנית,11,סיוע לפרטים - תעסוקה,שינויים פנימיים בתקציב מנהלת תנופה,-5618
683,576,2011,04,משרד ראש הממשלה,06,מימון פעולות תוכנית,14,מימון פעולות משרדי הממשלה,שינויים פנימיים בתקציב מנהלת תנופה,5618
683,581,2011,32,תמיכות שונות,05,תמיכות במוצרים ציבוריים,01,תמיכות במוצרים ציבוריים,מדע - 1.25 מלשח לתחליפי נפט,-1250
683,582,2011,13,הוצאות שונות,01,הוצאות שונות,05,הוצאות שונות,העברה למשרד המדע,-10500
683,583,2011,21,השכלה גבוהה,02,השתתפות בתקציב המוסדות,01,השתתפות בתקציבי המוסדות להשכלה גבוהה,GIF תשלום שני,-3313
683,584,2011,19,משרד המדע והטכנולוגיה ומשרד התרבות והספורט,04,מינהל מדע,03,תשתיות מדעיות,קיצוץ הרשאה מדע,0
683,585,2011,04,משרד ראש הממשלה,02,ראשות הממשלה,81,המשרד לענייני גמלאים,העברה מאזרחים ותיקים למדע,-1000
683,585,2011,04,משרד ראש הממשלה,21,המשרד לפיתוח הנגב והגליל,03,קידום הנגב והגליל,העברה מאזרחים ותיקים למדע,-1500
683,585,2011,04,משרד ראש הממשלה,23,המשרד לשיתוף פעולה אזורי,02,שרותים מרכזיים,העברה מאזרחים ותיקים למדע,-3500
683,586,2011,19,משרד המדע והטכנולוגיה ומשרד התרבות והספורט,04,מינהל מדע,01,קידום קשרים בינלאומיים,פניית מדע אוקטובר 2011,22690
683,586,2011,19,משרד המדע והטכנולוגיה ומשרד התרבות והספורט,04,מינהל מדע,02,"מחקרים, פרוייקטים ותמיכות במדע",פניית מדע אוקטובר 2011,12667
683,586,2011,19,משרד המדע והטכנולוגיה ומשרד התרבות והספורט,04,מינהל מדע,03,תשתיות מדעיות,פניית מדע אוקטובר 2011,-14294
683,586,2011,19,משרד המדע והטכנולוגיה ומשרד התרבות והספורט,04,מינהל מדע,04,המועצה הלאומית למחקר ופיתוח אזרחי,פניית מדע אוקטובר 2011,0
683,590,2011,38,תמיכות בענפי המשק,02,מחקר ופיתוח תעשייתי,01,"מענקי מחקר ופיתוח עפ""י חוק לעידוד מו""פ בתעשייה",שינויים פנימיים במדען הראשי,9732
683,590,2011,38,תמיכות בענפי המשק,02,מחקר ופיתוח תעשייתי,02,"מענקים לשלבי מו""פ מוקדמים",שינויים פנימיים במדען הראשי,3000
683,590,2011,38,תמיכות בענפי המשק,02,מחקר ופיתוח תעשייתי,04,"מו""פ בין לאומי",שינויים פנימיים במדען הראשי,-12732
683,593,2011,09,משרד החוץ,08,פעולות מטה בארץ,02,אמרכלות מטה,שינויים בתקציב משרד החוץ,1000
683,593,2011,09,משרד החוץ,08,פעולות מטה בארץ,03,מטה לנציגויות,שינויים בתקציב משרד החוץ,460
683,593,2011,09,משרד החוץ,09,"ייצוג המדינה בחו""ל",01,"שכר ונילוות בחו""ל",שינויים בתקציב משרד החוץ,-27600
683,593,2011,09,משרד החוץ,09,"ייצוג המדינה בחו""ל",02,תקשוב,שינויים בתקציב משרד החוץ,-270
683,593,2011,09,משרד החוץ,09,"ייצוג המדינה בחו""ל",03,"אמרכלות ונכסי המדינה בחו""ל",שינויים בתקציב משרד החוץ,-3120
683,593,2011,09,משרד החוץ,09,"ייצוג המדינה בחו""ל",05,"אגף או""ם וארגונים בינלאומיים",שינויים בתקציב משרד החוץ,15550
683,593,2011,09,משרד החוץ,09,"ייצוג המדינה בחו""ל",06,"פעילות דיפלומטית בחו""ל",שינויים בתקציב משרד החוץ,3740
683,593,2011,09,משרד החוץ,09,"ייצוג המדינה בחו""ל",07,"אגף לסיוע חוץ (מש""ב)",שינויים בתקציב משרד החוץ,-1760
683,593,2011,09,משרד החוץ,09,"ייצוג המדינה בחו""ל",09,"פיתוח נכסי המדינה בחו""ל",שינויים בתקציב משרד החוץ,12000
683,594,2011,83,הוצאות פיתוח אחרות,04,השקעות שונות,01,השקעות שונות,העברה לרשות הטבע והגנים,-2200
683,595,2011,26,המשרד להגנת הסביבה,03,פעילות יחידות המשרד,03,אשכול משאבי טבע,העברה לרשות הטבע והגנים,-275
683,595,2011,26,המשרד להגנת הסביבה,05,קרן הניקיון,04,קרן הנקיון - היטל הטמנה,העברה לרשות הטבע והגנים,-934
683,595,2011,26,המשרד להגנת הסביבה,05,קרן הניקיון,05,קרן הנקיון - חשבון כללי,העברה לרשות הטבע והגנים,-295
683,596,2011,54,רשויות פיקוח,03,רשות הטבע והגנים,01,תקציב רגיל,רשות הטבע והגנים,2200
683,596,2011,54,רשויות פיקוח,03,רשות הטבע והגנים,02,תקציב פיתוח,רשות הטבע והגנים,1504
683,597,2011,13,הוצאות שונות,01,הוצאות שונות,30,רזרבה לפעולות מיוחדות,צוערים לשירות המדינה,-1100
683,598,2011,04,משרד ראש הממשלה,16,נציבות שירות המדינה,07,"רזרבה לתכנית - ""צוערים לשירות המדינה""",צוערים לשירות המדינה,1100
683,599,2011,13,הוצאות שונות,01,הוצאות שונות,30,רזרבה לפעולות מיוחדות,העברה לתקציב הכותל,-2700
683,600,2011,04,משרד ראש הממשלה,01,תחום פעולה כללי,12,המינהלה לפרוייקטים,תגבור תקציב הכותל,2700
683,601,2011,26,המשרד להגנת הסביבה,03,פעילות יחידות המשרד,41,פרוייקטים סביבתיים,"העברה ללמ""ס",-768
683,602,2011,04,משרד ראש הממשלה,03,סטטיסטיקה ממלכתית,02,לשכה מרכזית לסטטיסטיקה,תגבור תקציב הלשכה המרכזית לסטטיסטיקה,768
683,603,2011,51,דיור ממשלתי,01,בניית משרדי ממשלה,03,בניית קריות ממשלה,השתתפות בית הנשיא בתקציב הדיור הממשלתי,0
683,603,2011,51,דיור ממשלתי,01,בניית משרדי ממשלה,04,רכישה ומכירת שירותים,השתתפות בית הנשיא בתקציב הדיור הממשלתי,0
683,604,2011,98,הוצאות מינהל מקרקעי,01,תחום פעולה כללי,09,הוצאות שכר,"המרת עב""צ לשכ""א",0
683,605,2011,33,משרד החקלאות,25,השתתפויות,02,השתתפויות משרדי הממשלה,העברה למשרד להגנת הסביבה- רשות נחל ירקון,-369
683,606,2011,37,משרד התיירות,01,מינהל ושירותים כלליים,04,חברות תשתית תיירותית,העברה לרשות נחלי קישון/ירקון,-210
683,607,2011,26,המשרד להגנת הסביבה,01,תחום פעולה כללי,01,הנהלת המשרד,מימון הרשאות עבר ושינויים פנימיים,10445
683,607,2011,26,המשרד להגנת הסביבה,03,פעילות יחידות המשרד,03,אשכול משאבי טבע,מימון הרשאות עבר ושינויים פנימיים,-14625
683,607,2011,26,המשרד להגנת הסביבה,03,פעילות יחידות המשרד,12,סקרים ומחקרים,מימון הרשאות עבר ושינויים פנימיים,1975
683,607,2011,26,המשרד להגנת הסביבה,03,פעילות יחידות המשרד,14,אשכול שלטון מקומי וארגונים,מימון הרשאות עבר ושינויים פנימיים,0
683,607,2011,26,המשרד להגנת הסביבה,03,פעילות יחידות המשרד,20,אשכול יישום מדיניות ואכיפה,מימון הרשאות עבר ושינויים פנימיים,750
683,607,2011,26,המשרד להגנת הסביבה,03,פעילות יחידות המשרד,28,אשכול תכנון ומדיניות,מימון הרשאות עבר ושינויים פנימיים,3340
683,607,2011,26,המשרד להגנת הסביבה,03,פעילות יחידות המשרד,40,אשכול תעשיות,מימון הרשאות עבר ושינויים פנימיים,4750
683,607,2011,26,המשרד להגנת הסביבה,03,פעילות יחידות המשרד,41,פרוייקטים סביבתיים,מימון הרשאות עבר ושינויים פנימיים,-5956
683,607,2011,26,המשרד להגנת הסביבה,05,קרן הניקיון,04,קרן הנקיון - היטל הטמנה,מימון הרשאות עבר ושינויים פנימיים,-100
